customer_id,age,annual_income,employment_length_yrs,home_ownership,state,credit_score
B03179,53,33332,4,MORTGAGE,CO,685
B03180,48,30281,4,RENT,GA,614
B03181,53,65711,10,RENT,VA,698
B03182,48,31475,5,RENT,NY,612
B03183,28,43550,2,MORTGAGE,IL,628
B03184,38,114491,2,MORTGAGE,FL,724
B03185,32,84701,5,MORTGAGE,WA,712
B03186,57,80519,0,RENT,NY,699
B03187,27,37237,5,OWN,TX,608
B03188,52,66083,4,MORTGAGE,NY,649
B03189,52,43103,8,MORTGAGE,WI,660
B03190,63,44008,4,MORTGAGE,AZ,620
B03191,37,61409,10,RENT,NY,719
B03192,50,35300,2,RENT,MN,553
B03193,69,111429,6,MORTGAGE,CA,661
B03194,34,44888,1,MORTGAGE,CA,634
B03195,23,68878,8,RENT,TX,554
B03196,21,109161,10,OWN,CA,635
B03197,50,86457,9,MORTGAGE,CA,703
B03198,21,22586,6,RENT,VA,643
B03199,37,62610,5,RENT,MI,728
B03200,47,78268,9,OWN,NJ,735
B03201,44,80059,10,MORTGAGE,WA,692
B03202,47,26573,10,MORTGAGE,TN,657
B03203,44,34153,4,RENT,TX,651
B03204,57,84711,10,MORTGAGE,MI,571
B03205,30,32242,2,RENT,NC,592
B03206,33,41571,3,RENT,LA,657
B03207,32,116626,1,MORTGAGE,FL,720
B03208,51,47748,3,RENT,CA,668
B03209,52,32868,8,RENT,NJ,612
B03210,47,30251,9,OWN,AZ,684
B03211,56,58864,8,RENT,FL,722
B03212,27,23547,7,RENT,NC,680
B03213,62,42785,5,MORTGAGE,CA,693
B03214,60,58881,7,MORTGAGE,OR,640
B03215,50,100160,4,RENT,CA,729
B03216,63,70767,9,OWN,CA,675
B03217,22,33099,7,RENT,CA,669
B03218,35,93725,7,MORTGAGE,IL,697
B03219,33,41575,6,RENT,CA,648
B03220,50,24843,9,MORTGAGE,AZ,609
B03221,29,44595,3,MORTGAGE,MN,651
B03222,51,108119,4,MORTGAGE,FL,730
B03223,58,53684,8,RENT,NJ,642
B03224,50,49359,5,RENT,CA,693
B03225,45,120627,9,RENT,IL,727
B03226,30,22309,4,RENT,FL,630
B03227,31,24171,4,MORTGAGE,FL,699
B03228,56,20156,9,RENT,NJ,627
B03229,51,60171,5,MORTGAGE,TX,724
B03230,41,53721,5,RENT,WI,677
B03231,36,114520,4,MORTGAGE,VA,693
B03232,21,56045,3,RENT,WA,626
B03233,29,39250,7,RENT,AL,648
B03234,64,49069,1,RENT,LA,649
B03235,26,52299,9,MORTGAGE,GA,609
B03236,44,19546,8,RENT,OH,632
B03237,54,217658,2,OWN,NY,720
B03238,26,65246,7,RENT,WA,690
B03239,44,55022,6,MORTGAGE,GA,713
B03240,53,68757,2,MORTGAGE,AL,619
B03241,42,72415,3,MORTGAGE,FL,739
B03242,75,45374,4,MORTGAGE,NY,650
B03243,21,34641,7,RENT,NY,610
B03244,54,68165,7,MORTGAGE,IN,698
B03245,39,60605,6,RENT,CA,646
B03246,51,31399,8,RENT,PA,644
B03247,47,106987,8,MORTGAGE,IL,674
B03248,33,57603,6,MORTGAGE,CA,629
B03249,44,73232,8,RENT,IL,700
B03250,21,105404,4,RENT,OH,677
B03251,49,49614,9,MORTGAGE,CA,600
B03252,45,58356,6,MORTGAGE,OH,684
B03253,49,76535,9,RENT,KY,624
B03254,54,32903,6,RENT,OK,602
B03255,46,50499,2,MORTGAGE,GA,706
B03256,43,52525,6,MORTGAGE,OH,611
B03257,31,28974,4,MORTGAGE,FL,553
B03258,33,175378,7,OWN,UT,753
B03259,56,22606,5,RENT,FL,630
B03260,59,24005,9,RENT,PA,634
B03261,39,100994,7,MORTGAGE,CA,674
B03262,42,72569,7,RENT,NY,680
B03263,31,27881,2,RENT,CA,615
B03264,56,68460,10,RENT,AZ,727
B03265,49,109899,9,MORTGAGE,NC,632
B03266,65,48211,8,OWN,NC,674
B03267,31,204710,4,MORTGAGE,FL,770
B03268,37,18991,6,MORTGAGE,MO,610
B03269,44,71797,1,MORTGAGE,CA,629
B03270,49,93115,6,MORTGAGE,NY,723
B03271,39,80036,2,MORTGAGE,VA,635
B03272,31,43809,6,OWN,MN,630
B03273,52,41783,7,RENT,FL,688
B03274,50,62584,4,MORTGAGE,GA,666
B03275,31,76777,5,RENT,GA,601
B03276,58,68279,9,MORTGAGE,CO,738
B03277,56,86858,1,OWN,CA,657
B03278,43,27990,8,RENT,IL,629
B03279,42,43248,2,MORTGAGE,TX,664
B03280,48,29231,0,RENT,CA,671
B03281,31,39641,2,RENT,TX,730
B03282,42,85679,8,MORTGAGE,OK,611
B03283,21,52020,4,RENT,TX,692
B03284,52,205617,9,MORTGAGE,AL,775
B03285,23,54522,5,RENT,TX,655
B03286,60,50656,0,MORTGAGE,AL,689
B03287,38,51968,8,MORTGAGE,NJ,696
B03288,39,34516,1,MORTGAGE,CA,594
B03289,34,47485,8,RENT,NC,726
B03290,38,91151,2,RENT,NY,618
B03291,59,52191,4,RENT,NY,613
B03292,21,31684,8,RENT,PA,637
B03293,57,29472,10,RENT,IL,723
B03294,46,38268,4,MORTGAGE,VA,639
B03295,27,51053,9,RENT,MA,657
B03296,29,94511,2,MORTGAGE,NY,740
B03297,62,23452,9,RENT,SC,631
B03298,30,41113,7,MORTGAGE,AL,605
B03299,28,53070,2,RENT,CA,643
B03300,55,18000,3,MORTGAGE,CA,694
B03301,46,30993,1,RENT,IL,650
B03302,30,33727,4,MORTGAGE,NC,726
B03303,44,31641,2,RENT,FL,677
B03304,29,54477,7,RENT,FL,634
B03305,55,44877,10,OWN,VA,657
B03306,54,36119,0,RENT,MI,616
B03307,48,62030,6,MORTGAGE,TX,638
B03308,46,126461,6,MORTGAGE,CO,850
B03309,63,120763,10,MORTGAGE,VA,738
B03310,41,18000,5,MORTGAGE,NY,674
B03311,27,67331,6,RENT,VA,642
B03312,47,44448,5,MORTGAGE,CA,717
B03313,67,53387,3,OWN,PA,704
B03314,29,39377,0,MORTGAGE,TX,727
B03315,37,52295,4,RENT,CA,732
B03316,46,53277,0,MORTGAGE,NY,600
B03317,41,35652,6,RENT,TX,605
B03318,30,29941,3,RENT,NJ,606
B03319,55,38300,6,RENT,VA,613
B03320,69,55761,1,RENT,TX,674
B03321,44,68148,10,RENT,CA,645
B03322,31,78381,9,RENT,IN,756
B03323,23,37354,2,MORTGAGE,CA,727
B03324,45,57303,4,RENT,NY,661
B03325,55,83231,6,MORTGAGE,OH,755
B03326,47,93067,1,RENT,MO,741
B03327,41,47459,4,RENT,MD,638
B03328,34,43411,3,MORTGAGE,AZ,574
B03329,28,54454,10,OWN,FL,651
B03330,52,26047,9,RENT,AZ,618
B03331,52,44069,6,MORTGAGE,FL,663
B03332,23,73830,5,OWN,TX,675
B03333,61,69777,10,MORTGAGE,GA,671
B03334,48,42249,10,OWN,VA,674
B03335,58,55256,10,RENT,CA,612
B03336,25,31146,1,MORTGAGE,CA,663
B03337,25,72180,2,MORTGAGE,MA,653
B03338,40,46966,7,RENT,WI,664
B03339,48,42117,6,MORTGAGE,MI,691
B03340,63,40177,0,MORTGAGE,IL,603
B03341,50,47354,1,MORTGAGE,MD,645
B03342,39,38317,9,RENT,AZ,646
B03343,29,70402,9,MORTGAGE,NC,649
B03344,56,39442,4,RENT,NY,688
B03345,30,117727,9,RENT,TX,667
B03346,61,109739,6,OWN,IL,669
B03347,38,30020,9,MORTGAGE,FL,618
B03348,61,50936,4,MORTGAGE,NY,702
B03349,50,34273,1,OWN,GA,629
B03350,40,40959,5,MORTGAGE,TX,671
B03351,35,147463,5,RENT,IN,791
B03352,37,41391,6,RENT,TX,650
B03353,47,59761,1,MORTGAGE,OH,708
B03354,42,66020,10,MORTGAGE,AZ,733
B03355,34,28272,3,RENT,OH,686
B03356,40,30628,2,RENT,NY,646
B03357,42,25252,5,RENT,OH,669
B03358,21,30113,6,RENT,WI,595
B03359,47,18000,5,RENT,UT,608
B03360,30,66139,8,RENT,NJ,643
B03361,28,151722,5,MORTGAGE,IN,804
B03362,21,53172,6,OWN,CA,627
B03363,21,22495,8,OWN,CO,609
B03364,25,34422,0,RENT,KY,607
B03365,33,38086,6,RENT,NC,673
B03366,65,28010,9,RENT,TN,651
B03367,35,78676,0,MORTGAGE,OH,717
B03368,44,76545,4,MORTGAGE,FL,699
B03369,46,25964,10,MORTGAGE,WI,589
B03370,43,73042,4,MORTGAGE,MI,638
B03371,41,113521,5,RENT,NC,748
B03372,27,139581,10,OWN,VA,700
B03373,59,237012,2,MORTGAGE,WI,810
B03374,63,29848,1,RENT,AZ,640
B03375,21,231728,9,OWN,TX,721
B03376,29,40343,9,OWN,PA,640
B03377,38,35388,5,RENT,CT,611
B03378,30,58682,5,MORTGAGE,GA,640
B03379,48,35591,9,RENT,AL,658
B03380,33,61051,8,RENT,MO,684
B03381,67,23717,3,RENT,VA,579
B03382,56,42988,0,MORTGAGE,NY,653
B03383,44,99416,5,MORTGAGE,NY,662
B03384,54,47506,9,MORTGAGE,NJ,630
B03385,55,52991,9,MORTGAGE,IL,665
B03386,35,63665,10,MORTGAGE,IN,643
B03387,32,93326,9,RENT,TN,737
B03388,42,19724,6,RENT,NY,688
B03389,52,67608,5,MORTGAGE,WA,715
B03390,43,42299,8,MORTGAGE,OH,633
B03391,23,53725,8,MORTGAGE,NY,621
B03392,32,87813,6,MORTGAGE,IL,682
B03393,41,25417,1,RENT,MN,638
B03394,41,28086,10,RENT,NY,621
B03395,65,18000,5,RENT,FL,593
B03396,25,36241,4,RENT,NY,648
B03397,48,101899,7,RENT,TX,671
B03398,59,45875,7,OWN,GA,683
B03399,69,23457,2,RENT,TX,669
B03400,37,37529,9,OWN,MO,695
B03401,47,21626,3,RENT,FL,591
B03402,48,26400,2,RENT,MI,660
B03403,44,60709,4,OWN,TX,635
B03404,40,25703,8,RENT,OK,595
B03405,47,90395,10,MORTGAGE,PA,663
B03406,21,47140,9,RENT,MO,699
B03407,50,51383,10,MORTGAGE,MA,644
B03408,43,42061,2,RENT,WA,716
B03409,39,74986,1,MORTGAGE,MO,694
B03410,66,75413,6,RENT,CA,656
B03411,33,58940,3,RENT,VA,709
B03412,37,66878,9,OWN,FL,685
B03413,65,43623,7,MORTGAGE,MA,617
B03414,32,66052,10,RENT,KY,741
B03415,35,40707,3,MORTGAGE,MN,663
B03416,40,49081,5,RENT,CA,658
B03417,52,42148,5,RENT,NY,619
B03418,44,38121,3,MORTGAGE,NY,698
B03419,26,33556,6,MORTGAGE,TX,669
B03420,35,63400,5,OWN,CA,690
B03421,34,100793,5,RENT,IL,666
B03422,41,93349,4,RENT,UT,715
B03423,47,24560,0,MORTGAGE,NC,680
B03424,47,99614,5,RENT,MI,659
B03425,21,41151,4,MORTGAGE,PA,596
B03426,54,68213,0,RENT,VA,691
B03427,45,29779,3,MORTGAGE,KY,583
B03428,58,53002,3,RENT,NC,665
B03429,47,58252,4,RENT,CA,644
B03430,55,21665,1,OWN,OH,690
B03431,47,68497,5,MORTGAGE,UT,652
B03432,58,102771,7,MORTGAGE,IL,732
B03433,48,44531,7,MORTGAGE,NC,634
B03434,40,103579,9,MORTGAGE,CA,728
B03435,69,44164,5,MORTGAGE,TX,737
B03436,52,78219,5,MORTGAGE,CO,631
B03437,48,18000,9,MORTGAGE,FL,651
B03438,26,185410,4,MORTGAGE,NY,844
B03439,26,111580,7,MORTGAGE,IL,695
B03440,45,41917,5,MORTGAGE,OR,656
B03441,43,18000,4,RENT,CA,671
B03442,34,57435,8,MORTGAGE,MO,663
B03443,43,22155,2,RENT,NY,574
B03444,61,62609,4,RENT,WI,710
B03445,50,61473,2,OWN,UT,584
B03446,28,29208,4,RENT,NY,629
B03447,40,90810,3,MORTGAGE,TX,729
B03448,32,76348,6,MORTGAGE,TX,658
B03449,37,83843,8,MORTGAGE,TN,649
B03450,37,49260,8,MORTGAGE,TX,692
B03451,36,22504,4,RENT,FL,608
B03452,26,83937,10,MORTGAGE,TX,628
B03453,40,42247,6,MORTGAGE,NY,664
B03454,35,22825,4,RENT,CA,635
B03455,21,103117,9,MORTGAGE,WI,638
B03456,66,155542,8,MORTGAGE,WI,742
B03457,55,47921,8,RENT,IL,675
B03458,37,160735,2,MORTGAGE,MI,706
B03459,42,51545,5,MORTGAGE,NJ,647
B03460,27,39765,9,RENT,TN,671
B03461,62,34656,5,OWN,GA,697
B03462,64,120619,7,MORTGAGE,OH,686
B03463,43,31917,6,RENT,NJ,674
B03464,54,73452,9,MORTGAGE,WA,693
B03465,44,36042,3,RENT,NY,685
B03466,25,38056,6,MORTGAGE,NY,652
B03467,37,86390,1,RENT,FL,642
B03468,43,39774,7,RENT,GA,633
B03469,36,39236,8,RENT,NY,665
B03470,39,91403,0,OWN,GA,754
B03471,40,118015,7,OWN,IL,677
B03472,41,69883,4,MORTGAGE,MD,701
B03473,42,34196,1,MORTGAGE,CA,636
B03474,29,37018,4,MORTGAGE,NC,655
B03475,33,51223,2,MORTGAGE,NC,719
B03476,26,58484,4,MORTGAGE,NY,693
B03477,53,28471,4,MORTGAGE,IL,596
B03478,21,72960,8,MORTGAGE,IN,648
B03479,55,51381,8,RENT,FL,709
B03480,58,19079,6,RENT,CO,646
B03481,38,29410,0,RENT,MN,600
B03482,21,37150,10,MORTGAGE,NJ,618
B03483,37,47095,7,MORTGAGE,MA,684
B03484,41,138566,0,MORTGAGE,MI,747
B03485,29,55881,9,RENT,GA,662
B03486,35,30871,2,RENT,OR,746
B03487,60,55345,6,OWN,FL,694
B03488,49,40390,5,MORTGAGE,TX,642
B03489,30,58607,4,RENT,FL,630
B03490,22,67461,9,MORTGAGE,MI,628
B03491,38,95327,5,RENT,TX,697
B03492,39,48370,1,MORTGAGE,MN,637
B03493,47,120744,10,MORTGAGE,IL,764
B03494,35,80774,10,MORTGAGE,WI,734
B03495,48,33220,7,RENT,FL,674
B03496,65,165284,5,OWN,NY,675
B03497,51,58679,1,RENT,CA,636
B03498,41,30967,8,MORTGAGE,FL,697
B03499,39,121674,1,OWN,OH,675
B03500,37,153703,1,RENT,LA,761
B03501,56,48138,6,MORTGAGE,IL,676
B03502,34,37160,2,RENT,NJ,652
B03503,42,44586,0,MORTGAGE,IL,626
B03504,42,72627,4,MORTGAGE,CA,667
B03505,35,98994,1,MORTGAGE,OH,693
B03506,25,67088,2,MORTGAGE,CA,709
B03507,45,51841,1,MORTGAGE,CO,623
B03508,41,111737,2,OWN,TN,682
B03509,48,41272,8,MORTGAGE,NY,655
B03510,35,86422,9,MORTGAGE,NJ,705
B03511,56,41838,5,OWN,CA,617
B03512,31,62134,5,MORTGAGE,WA,612
B03513,62,46052,0,OWN,MO,682
B03514,21,47537,1,RENT,MO,596
B03515,47,39832,3,MORTGAGE,FL,703
B03516,47,102710,6,MORTGAGE,FL,681
B03517,32,32757,8,MORTGAGE,GA,586
B03518,47,32626,6,RENT,OR,629
B03519,57,157400,4,MORTGAGE,SC,733
B03520,21,83936,1,RENT,NY,655
B03521,48,18000,8,RENT,MA,640
B03522,21,35922,4,RENT,SC,679
B03523,30,18095,8,RENT,FL,632
B03524,61,29060,5,RENT,MD,608
B03525,35,18000,8,OWN,FL,628
B03526,27,45463,10,MORTGAGE,NY,712
B03527,39,26158,10,MORTGAGE,TX,712
B03528,66,50662,6,MORTGAGE,OH,577
B03529,21,20053,5,RENT,MD,684
B03530,29,51307,3,MORTGAGE,GA,668
B03531,59,39018,10,MORTGAGE,TX,688
B03532,64,111979,5,MORTGAGE,FL,670
B03533,40,106536,1,MORTGAGE,NC,619
B03534,27,75503,5,MORTGAGE,NC,695
B03535,67,40960,1,RENT,NC,615
B03536,61,146087,5,MORTGAGE,CA,656
B03537,50,20865,6,OWN,TN,589
B03538,32,22652,4,MORTGAGE,SC,666
B03539,41,46813,1,RENT,OH,661
B03540,40,169349,10,MORTGAGE,AZ,756
B03541,45,43858,8,MORTGAGE,SC,681
B03542,59,44321,9,MORTGAGE,NJ,638
B03543,52,22180,4,RENT,VA,639
B03544,29,82475,8,RENT,AZ,655
B03545,58,82805,5,MORTGAGE,FL,668
B03546,45,75658,2,MORTGAGE,NC,633
B03547,50,34680,1,RENT,MD,665
B03548,59,33233,4,RENT,FL,691
B03549,28,24071,1,MORTGAGE,MN,610
B03550,41,51335,10,MORTGAGE,MI,710
B03551,35,27059,0,RENT,IL,649
B03552,23,25653,5,RENT,MI,654
B03553,46,38830,5,RENT,IL,583
B03554,72,37457,3,RENT,MD,578
B03555,21,36465,6,RENT,OH,656
B03556,41,63357,2,RENT,MN,697
B03557,49,51199,8,OWN,OH,631
B03558,43,41836,4,RENT,VA,720
B03559,40,54211,6,MORTGAGE,UT,689
B03560,26,28414,8,OWN,TX,609
B03561,44,51943,9,RENT,AZ,660
B03562,32,53254,9,RENT,TX,759
B03563,21,21446,6,RENT,MD,592
B03564,56,84764,4,MORTGAGE,MI,698
B03565,53,30188,5,RENT,AL,634
B03566,42,51517,8,RENT,WI,687
B03567,44,93006,9,MORTGAGE,CA,733
B03568,54,81562,1,MORTGAGE,TX,660
B03569,44,49955,4,RENT,MI,702
B03570,52,40159,8,OWN,GA,741
B03571,38,82547,5,MORTGAGE,TX,679
B03572,57,71045,4,MORTGAGE,TX,701
B03573,45,34888,4,RENT,NC,626
B03574,44,31659,6,MORTGAGE,CA,648
B03575,26,18000,10,RENT,CO,633
B03576,45,53354,5,MORTGAGE,IN,691
B03577,32,46841,2,OWN,MA,704
B03578,34,91574,2,MORTGAGE,CA,677
B03579,32,59723,0,MORTGAGE,CA,724
B03580,29,102112,6,MORTGAGE,GA,748
B03581,67,33404,6,MORTGAGE,UT,682
B03582,57,91672,2,OWN,NY,660
B03583,65,36647,7,RENT,NY,626
B03584,27,75182,8,MORTGAGE,TX,639
B03585,42,21975,3,MORTGAGE,VA,680
B03586,26,55788,4,OWN,NJ,612
B03587,33,18000,10,OWN,CA,667
B03588,30,42322,4,MORTGAGE,PA,610
B03589,56,62454,8,RENT,VA,698
B03590,37,36807,5,RENT,OH,651
B03591,54,27508,8,MORTGAGE,VA,698
B03592,49,78070,8,MORTGAGE,MO,719
B03593,69,46309,7,RENT,VA,713
B03594,24,37449,9,RENT,MI,709
B03595,57,50163,10,RENT,WI,663
B03596,55,209016,6,OWN,MN,701
B03597,30,92450,3,OWN,IL,639
B03598,54,92912,4,MORTGAGE,TX,598
B03599,46,62289,8,RENT,MO,621
B03600,39,53721,7,RENT,TX,662
B03601,32,18000,2,MORTGAGE,SC,617
B03602,33,33744,0,MORTGAGE,CA,641
B03603,66,37634,7,RENT,SC,670
B03604,42,18000,3,MORTGAGE,NC,627
B03605,51,25936,5,RENT,MA,599
B03606,32,18000,8,MORTGAGE,IL,637
B03607,32,47998,6,MORTGAGE,UT,621
B03608,54,76904,1,MORTGAGE,FL,662
B03609,25,90104,2,RENT,FL,734
B03610,37,61582,2,MORTGAGE,CA,653
B03611,42,28857,3,RENT,LA,717
B03612,43,18000,6,RENT,PA,697
B03613,39,18652,5,RENT,VA,617
B03614,46,24393,2,RENT,WA,599
B03615,50,30065,1,MORTGAGE,CO,644
B03616,50,44897,2,RENT,VA,701
B03617,30,28063,10,RENT,NC,626
B03618,38,59067,5,RENT,WA,699
B03619,56,43141,9,RENT,TN,702
B03620,52,49305,9,MORTGAGE,TX,626
B03621,25,91778,5,OWN,CA,654
B03622,46,25613,7,RENT,CA,672
B03623,21,61715,2,RENT,NY,670
B03624,42,48645,7,MORTGAGE,OH,629
B03625,64,40805,3,OWN,MI,638
B03626,30,79769,9,MORTGAGE,KY,672
B03627,31,79495,1,OWN,NY,612
B03628,51,29127,8,MORTGAGE,TN,677
B03629,23,44347,1,RENT,GA,635
B03630,34,57220,9,OWN,TX,550
B03631,49,42186,3,MORTGAGE,MI,652
B03632,34,67626,7,RENT,OR,638
B03633,39,57219,5,OWN,TX,729
B03634,50,134310,4,OWN,OH,682
B03635,47,21127,7,RENT,CA,597
B03636,45,45828,10,RENT,NY,676
B03637,37,29742,0,MORTGAGE,MI,620
B03638,46,68340,10,MORTGAGE,MD,637
B03639,40,20141,6,RENT,AZ,661
B03640,47,59306,9,OWN,PA,621
B03641,36,34664,4,RENT,SC,591
B03642,39,32735,5,RENT,FL,717
B03643,30,22124,9,MORTGAGE,TN,665
B03644,41,37956,4,OWN,PA,640
B03645,32,89007,6,RENT,MN,679
B03646,28,48346,0,RENT,IN,677
B03647,45,69232,2,MORTGAGE,MN,707
B03648,44,122461,7,OWN,TX,668
B03649,51,56673,8,RENT,VA,676
B03650,36,36049,6,OWN,AZ,630
B03651,46,63385,2,MORTGAGE,AZ,658
B03652,48,36338,5,RENT,OH,656
B03653,47,37144,4,MORTGAGE,CA,650
B03654,32,21248,5,RENT,FL,671
B03655,43,81588,9,MORTGAGE,NY,695
B03656,46,39644,8,RENT,WI,591
B03657,42,54184,1,MORTGAGE,MD,606
B03658,21,27728,9,MORTGAGE,CA,630
B03659,43,62303,5,OWN,KY,738
B03660,68,32239,8,MORTGAGE,TX,614
B03661,37,45345,2,MORTGAGE,IL,647
B03662,33,79443,7,RENT,TX,653
B03663,46,75729,3,MORTGAGE,WI,650
B03664,45,48430,5,MORTGAGE,TN,664
B03665,56,18537,0,RENT,NY,696
B03666,26,254243,2,OWN,VA,791
B03667,50,128055,1,OWN,TX,669
B03668,49,72945,3,OWN,NY,781
B03669,40,32394,1,RENT,NY,651
B03670,46,46051,7,OWN,FL,632
B03671,54,36356,0,RENT,CO,706
B03672,52,98235,6,RENT,VA,666
B03673,28,56634,2,OWN,FL,728
B03674,51,31847,10,RENT,FL,613
B03675,41,37838,10,RENT,CA,708
B03676,42,90821,2,MORTGAGE,NY,689
B03677,42,118190,6,RENT,GA,748
B03678,40,113616,0,RENT,FL,769
B03679,56,74337,10,RENT,WA,626
B03680,40,42661,5,OWN,IL,705
B03681,28,18000,0,RENT,NY,583
B03682,37,57724,4,MORTGAGE,AL,620
B03683,44,48971,1,RENT,FL,625
B03684,56,52944,4,MORTGAGE,IL,679
B03685,49,50495,7,OWN,NY,659
B03686,31,23636,5,RENT,FL,636
B03687,71,66607,4,MORTGAGE,TX,673
B03688,45,69405,1,MORTGAGE,FL,692
B03689,57,71345,3,MORTGAGE,WI,696
B03690,40,82505,1,MORTGAGE,TN,720
B03691,48,68338,9,OWN,VA,741
B03692,52,39123,1,MORTGAGE,PA,651
B03693,56,47147,6,RENT,OH,635
B03694,54,51540,4,MORTGAGE,FL,683
B03695,52,52012,2,RENT,CA,613
B03696,38,84882,7,OWN,NY,650
B03697,35,69843,5,MORTGAGE,OH,709
B03698,45,153666,4,OWN,CA,711
B03699,53,164976,6,OWN,CA,674
B03700,39,51216,5,RENT,FL,599
B03701,54,18000,3,OWN,NY,642
B03702,59,96786,6,MORTGAGE,IL,730
B03703,31,36417,7,OWN,CA,695
B03704,31,31545,0,MORTGAGE,FL,652
B03705,40,39373,5,RENT,FL,732
B03706,45,38343,0,RENT,CA,647
B03707,35,68648,2,RENT,NY,663
B03708,58,20791,6,RENT,CA,540
B03709,47,27099,9,RENT,WA,627
B03710,42,59203,9,RENT,IL,697
B03711,24,69052,1,OWN,NY,731
B03712,26,69762,4,MORTGAGE,TX,636
B03713,45,31797,6,RENT,FL,666
B03714,21,28622,2,MORTGAGE,FL,687
B03715,54,37099,8,MORTGAGE,CT,651
B03716,40,55934,8,MORTGAGE,MD,570
B03717,75,110969,10,MORTGAGE,CA,702
B03718,69,18000,0,RENT,MI,670
B03719,39,43416,2,MORTGAGE,FL,616
B03720,40,23553,9,MORTGAGE,CA,633
B03721,53,19757,7,RENT,WA,594
B03722,62,83435,9,MORTGAGE,TX,574
B03723,22,66140,0,OWN,PA,708
B03724,21,62767,6,MORTGAGE,NJ,665
B03725,34,81353,6,RENT,GA,739
B03726,48,37652,0,MORTGAGE,OK,685
B03727,47,38640,5,MORTGAGE,MA,637
B03728,54,163105,6,MORTGAGE,MA,718
B03729,27,42803,2,MORTGAGE,NY,676
B03730,21,73447,3,RENT,CA,709
B03731,52,49193,7,RENT,AZ,670
B03732,32,18000,5,MORTGAGE,UT,684
B03733,21,18000,9,RENT,IL,628
B03734,43,35651,4,RENT,CT,610
B03735,51,87627,3,MORTGAGE,TX,676
B03736,40,75626,10,MORTGAGE,FL,680
B03737,36,81043,10,MORTGAGE,TX,627
B03738,40,28484,0,RENT,OH,592
B03739,37,119220,8,MORTGAGE,IN,714
B03740,25,28833,1,MORTGAGE,NY,629
B03741,33,55108,0,RENT,MN,654
B03742,48,48742,3,RENT,GA,643
B03743,45,44550,3,OWN,PA,715
B03744,44,102357,9,MORTGAGE,MA,738
B03745,30,33262,8,RENT,CA,599
B03746,39,23335,10,RENT,MA,621
B03747,21,49562,8,MORTGAGE,FL,691
B03748,44,39343,4,RENT,FL,676
B03749,59,314129,7,MORTGAGE,MI,805
B03750,24,71116,10,MORTGAGE,MN,624
B03751,34,39138,8,RENT,NC,624
B03752,45,27423,8,OWN,NJ,624
B03753,57,18000,10,RENT,MA,651
B03754,36,27892,1,MORTGAGE,FL,713
B03755,33,52219,7,MORTGAGE,MO,631
B03756,21,107476,9,OWN,IL,649
B03757,43,90846,10,RENT,TX,676
B03758,66,55603,2,MORTGAGE,NY,702
B03759,45,41038,5,OWN,FL,595
B03760,41,56831,7,MORTGAGE,FL,720
B03761,45,36855,3,RENT,FL,643
B03762,41,126134,6,MORTGAGE,TX,671
B03763,32,44176,3,MORTGAGE,VA,590
B03764,51,46747,4,RENT,NC,684
B03765,44,18000,5,OWN,NJ,633
B03766,42,44024,5,RENT,NY,661
B03767,30,77657,5,MORTGAGE,MA,637
B03768,57,27248,5,MORTGAGE,TX,632
B03769,49,32438,3,RENT,NC,628
B03770,35,75810,2,MORTGAGE,FL,668
B03771,54,21760,0,MORTGAGE,GA,615
B03772,36,87709,2,MORTGAGE,NY,617
B03773,32,36582,6,MORTGAGE,IN,759
B03774,32,39588,8,RENT,MN,597
B03775,21,26419,2,MORTGAGE,AZ,652
B03776,47,60350,1,RENT,TX,593
B03777,21,189648,8,RENT,FL,656
B03778,27,75344,3,RENT,SC,676
B03779,21,30474,10,RENT,PA,654
B03780,40,91545,8,MORTGAGE,LA,731
B03781,40,41184,3,OWN,IL,669
B03782,38,104398,3,RENT,KY,682
B03783,29,76394,5,MORTGAGE,SC,634
B03784,27,18000,1,RENT,VA,700
B03785,47,28219,1,MORTGAGE,CA,683
B03786,35,82405,2,OWN,IL,626
B03787,45,53285,8,RENT,SC,661
B03788,31,27915,5,RENT,CO,651
B03789,44,34597,0,RENT,TX,635
B03790,57,18000,7,RENT,IL,670
B03791,49,46695,4,OWN,MD,689
B03792,37,165359,5,MORTGAGE,NC,715
B03793,45,76321,2,OWN,MD,661
B03794,39,163526,6,MORTGAGE,MO,781
B03795,42,79643,10,MORTGAGE,MN,712
B03796,38,86259,1,RENT,CA,681
B03797,40,145181,3,MORTGAGE,TX,646
B03798,44,60324,3,MORTGAGE,CA,677
B03799,30,44224,3,RENT,AL,682
B03800,29,86505,4,MORTGAGE,OH,568
B03801,25,109055,9,MORTGAGE,CA,701
B03802,22,37647,10,MORTGAGE,NY,634
B03803,27,32962,2,RENT,NY,639
B03804,43,52911,6,MORTGAGE,MO,623
B03805,31,77445,7,OWN,AZ,667
B03806,48,76035,5,RENT,WA,728
B03807,42,22397,5,MORTGAGE,CA,624
B03808,21,140278,2,MORTGAGE,SC,747
B03809,49,34453,5,RENT,TX,617
B03810,51,42370,4,MORTGAGE,NJ,684
B03811,30,29838,8,MORTGAGE,CA,646
B03812,47,216226,8,OWN,CA,765
B03813,31,56001,1,OWN,CA,661
B03814,43,30698,1,RENT,NC,672
B03815,26,78838,10,MORTGAGE,NJ,571
B03816,21,74833,6,MORTGAGE,CA,615
B03817,37,44211,9,RENT,FL,671
