loan_id,status,last_payment_date,remaining_balance,payments_made
L01867,Current,2024-12-22,7847.22,11
L01868,Current,2024-12-22,16314.58,7
L01869,Current,2024-11-30,23550.0,12
L01870,Current,2024-12-05,11958.33,19
L01871,Fully Paid,2024-08-25,0.0,36
L01872,Late (30-59 days),2024-10-02,6772.88,24
L01873,Current,2024-12-03,2888.89,31
L01874,Current,2024-12-21,18535.0,27
L01875,Current,2024-12-18,3562.5,39
L01876,Current,2024-12-09,2453.33,44
L01877,Default,2024-11-18,5526.0,8
L01878,Current,2024-12-15,7461.11,19
L01879,Current,2024-12-24,13511.11,4
L01880,Default,2024-11-18,7225.49,2
L01881,Current,2024-12-21,21111.11,17
L01882,Charged Off,2024-08-05,2755.06,9
L01883,Current,2024-12-06,7733.33,40
L01884,Current,2024-12-01,18088.89,14
L01885,Default,2024-09-15,5552.17,3
L01886,Current,2024-12-01,30833.33,11
L01887,Current,2024-11-27,675.0,46
L01888,Current,2024-12-17,20752.78,5
L01889,Default,2024-08-26,5632.53,5
L01890,Current,2024-12-07,14325.0,9
L01891,Current,2024-12-01,14258.33,31
L01892,Charged Off,2024-09-25,2066.82,26
L01893,Default,2024-10-25,6102.14,6
L01894,Late (90+ days),2024-07-19,8592.62,15
L01895,Current,2024-12-04,6651.67,47
L01896,Current,2024-12-31,25740.0,6
L01897,Late (90+ days),2024-09-19,3753.48,15
L01898,Current,2024-12-03,2097.22,31
L01899,Current,2024-12-07,10275.0,9
L01900,Current,2024-12-11,8216.67,19
L01901,Current,2024-11-28,9181.25,35
L01902,Default,2024-11-21,1583.42,1
L01903,Current,2024-12-25,19875.0,3
L01904,Current,2024-11-27,3875.0,42
L01905,Current,2024-12-09,11600.0,12
L01906,Current,2024-12-04,558.33,23
L01907,Charged Off,2024-09-23,1613.56,16
L01908,Current,2024-12-10,5866.67,12
L01909,Current,2024-12-14,18472.22,11
L01910,Current,2024-12-14,10888.33,13
L01911,Current,2024-12-25,9391.67,13
L01912,Current,2024-12-15,6358.33,10
L01913,Charged Off,2024-07-05,4758.92,14
L01914,Current,2024-12-06,7670.0,21
L01915,Current,2024-12-02,13444.44,16
L01916,Current,2024-12-16,1875.0,45
L01917,Current,2024-12-19,24283.33,5
L01918,Current,2024-11-28,5541.67,21
L01919,Current,2024-12-10,3358.33,22
L01920,Current,2024-12-20,1933.33,30
L01921,Current,2024-12-11,854.17,46
L01922,Current,2024-11-26,8880.0,23
L01923,Fully Paid,2024-11-29,0.0,36
L01924,Default,2024-11-29,2583.02,7
L01925,Current,2024-12-27,6091.67,31
L01926,Default,2024-11-28,2489.28,1
L01927,Current,2024-12-05,19719.44,5
L01928,Fully Paid,2024-11-06,0.0,24
L01929,Default,2024-07-20,3241.6,1
L01930,Current,2024-12-25,23333.33,25
L01931,Fully Paid,2024-08-09,0.0,24
L01932,Fully Paid,2024-09-03,0.0,36
L01933,Default,2024-10-06,8638.66,11
L01934,Current,2024-12-13,6475.0,11
L01935,Current,2024-12-15,12222.22,25
L01936,Current,2024-12-19,35555.56,4
L01937,Current,2024-12-29,2575.0,36
L01938,Current,2024-12-30,4400.0,16
L01939,Current,2024-12-26,7875.0,15
L01940,Default,2024-11-17,8486.88,2
L01941,Current,2024-12-18,419.44,35
L01942,Fully Paid,2024-10-31,0.0,36
L01943,Fully Paid,2024-11-01,0.0,36
L01944,Current,2024-12-26,12508.33,17
L01945,Current,2024-12-23,1218.75,45
L01946,Default,2024-08-27,1681.26,14
L01947,Current,2024-12-20,3733.33,34
L01948,Fully Paid,2024-11-03,0.0,36
L01949,Fully Paid,2024-10-15,0.0,24
L01950,Current,2024-12-15,1750.0,45
L01951,Current,2024-12-13,5277.78,26
L01952,Current,2024-12-02,1825.0,27
L01953,Default,2024-11-12,3010.54,5
L01954,Current,2024-12-02,5737.5,21
L01955,Default,2024-09-22,8442.44,3
L01956,Current,2024-12-04,9466.67,16
L01957,Current,2024-12-11,5350.0,30
L01958,Default,2024-09-27,4920.64,22
L01959,Default,2024-10-21,11490.63,0
L01960,Late (90+ days),2024-11-13,8792.06,21
L01961,Current,2024-12-14,11306.67,28
L01962,Current,2024-12-28,8558.33,23
L01963,Current,2024-12-07,741.67,44
L01964,Current,2024-12-07,22091.67,3
L01965,Current,2024-12-10,12222.22,25
L01966,Current,2024-12-28,5405.56,29
L01967,Fully Paid,2024-09-26,0.0,36
L01968,Current,2024-12-15,4297.22,23
L01969,Late (60-89 days),2024-10-17,11623.13,11
L01970,Current,2024-12-03,4050.0,21
L01971,Current,2024-12-27,12880.0,18
L01972,Late (90+ days),2024-07-29,26187.01,14
L01973,Default,2024-10-11,5422.05,4
L01974,Current,2024-12-06,208.33,35
L01975,Current,2024-12-20,21543.33,14
L01976,Current,2024-11-30,5255.56,14
L01977,Current,2024-12-25,5056.67,23
L01978,Current,2024-12-22,17937.5,13
L01979,Current,2024-11-27,1088.89,29
L01980,Fully Paid,2024-08-13,0.0,36
L01981,Late (60-89 days),2024-10-07,20749.03,16
L01982,Current,2024-12-25,4290.0,42
L01983,Current,2024-12-03,9100.0,18
L01984,Current,2024-12-15,11841.67,7
L01985,Current,2024-12-25,7854.17,35
L01986,Late (90+ days),2024-11-23,7114.82,6
L01987,Current,2024-12-27,3133.33,28
L01988,Current,2024-12-27,18360.0,26
L01989,Fully Paid,2024-07-08,0.0,36
L01990,Current,2024-12-15,4620.0,42
L01991,Current,2024-12-03,6325.0,25
L01992,Current,2024-12-30,8250.0,3
L01993,Current,2024-11-30,5177.78,28
L01994,Current,2024-12-22,11112.5,27
L01995,Current,2024-12-31,12400.0,17
L01996,Current,2024-12-29,18461.67,7
L01997,Current,2024-12-07,14258.33,19
L01998,Fully Paid,2024-09-24,0.0,36
L01999,Current,2024-12-22,10990.0,18
L02000,Late (90+ days),2024-09-08,4175.4,14
L02001,Default,2024-08-23,3696.52,2
L02002,Current,2024-12-31,725.0,45
L02003,Current,2024-11-29,8160.0,24
L02004,Default,2024-07-29,4093.21,0
L02005,Current,2024-12-01,13812.5,18
L02006,Current,2024-12-04,3791.67,29
L02007,Current,2024-12-06,16711.11,4
L02008,Fully Paid,2024-11-14,0.0,36
L02009,Current,2024-11-27,2670.0,42
L02010,Late (30-59 days),2024-10-05,2212.81,4
L02011,Current,2024-12-31,5244.44,20
L02012,Current,2024-12-07,9858.33,23
L02013,Current,2024-12-01,6197.22,13
L02014,Current,2024-12-24,2933.33,37
L02015,Fully Paid,2024-07-09,0.0,36
L02016,Fully Paid,2024-07-17,0.0,36
L02017,Current,2024-12-09,7330.56,7
L02018,Current,2024-12-10,1725.0,18
L02019,Fully Paid,2024-09-15,0.0,36
L02020,Current,2024-12-06,5075.0,39
L02021,Current,2024-12-28,5468.33,43
L02022,Current,2024-12-26,2700.0,32
L02023,Default,2024-08-30,3411.58,1
L02024,Late (90+ days),2024-07-18,4121.28,11
L02025,Current,2024-12-10,1308.33,23
L02026,Late (90+ days),2024-11-11,1404.13,14
L02027,Current,2024-12-02,5606.25,9
L02028,Current,2024-12-13,968.75,45
L02029,Default,2024-10-11,6202.22,3
L02030,Fully Paid,2024-10-17,0.0,36
L02031,Current,2024-11-26,20900.0,17
L02032,Current,2024-12-29,14322.92,23
L02033,Default,2024-08-25,5731.96,5
L02034,Current,2024-12-19,28000.0,18
L02035,Default,2024-09-16,12026.97,20
L02036,Current,2024-12-07,9435.0,9
L02037,Fully Paid,2024-11-04,0.0,24
L02038,Current,2024-12-09,16933.33,12
L02039,Default,2024-07-30,15631.58,6
L02040,Default,2024-11-10,4791.14,11
L02041,Current,2024-12-03,4583.33,26
L02042,Current,2024-12-19,37333.33,4
L02043,Current,2024-12-23,15833.33,29
L02044,Current,2024-12-29,5631.25,31
L02045,Fully Paid,2024-10-13,0.0,36
L02046,Current,2024-12-30,520.83,46
L02047,Current,2024-12-16,547.22,35
L02048,Current,2024-11-30,17070.83,14
L02049,Current,2024-12-07,18080.56,13
L02050,Current,2024-12-27,17043.75,21
L02051,Current,2024-11-27,13072.22,10
L02052,Current,2024-12-12,6666.67,40
L02053,Default,2024-07-27,5710.71,3
L02054,Current,2024-11-27,3733.33,30
L02055,Current,2024-12-03,3905.56,17
L02056,Late (60-89 days),2024-11-27,18108.56,26
L02057,Current,2024-12-29,19250.0,6
L02058,Default,2024-09-06,4198.38,8
L02059,Current,2024-12-28,26845.83,14
L02060,Current,2024-12-10,972.22,34
L02061,Current,2024-12-29,3600.0,39
L02062,Fully Paid,2024-08-20,0.0,36
L02063,Fully Paid,2024-11-01,0.0,36
L02064,Default,2024-10-08,4509.57,8
L02065,Fully Paid,2024-07-21,0.0,36
L02066,Current,2024-12-02,13933.33,17
L02067,Current,2024-11-27,3025.0,42
L02068,Current,2024-12-22,3758.33,26
L02069,Default,2024-07-06,6088.91,0
L02070,Late (30-59 days),2024-10-03,20179.31,22
L02071,Late (60-89 days),2024-11-13,2936.52,25
L02072,Current,2024-12-29,29054.17,10
L02073,Current,2024-12-22,7758.33,11
L02074,Current,2024-11-30,4791.67,28
L02075,Default,2024-11-27,2541.63,8
L02076,Fully Paid,2024-08-03,0.0,36
L02077,Late (60-89 days),2024-11-20,8192.38,4
L02078,Current,2024-12-16,1775.0,36
L02079,Default,2024-10-29,1596.6,2
L02080,Current,2024-12-31,15604.17,13
L02081,Current,2024-12-20,4200.0,32
L02082,Current,2024-12-28,7500.0,39
L02083,Current,2024-12-12,1677.78,34
L02084,Fully Paid,2024-11-07,0.0,36
L02085,Current,2024-12-02,1455.56,32
L02086,Current,2024-12-21,5241.67,14
L02087,Fully Paid,2024-11-15,0.0,36
L02088,Current,2024-12-25,608.33,23
L02089,Late (60-89 days),2024-11-02,9722.47,8
L02090,Current,2024-11-30,3075.0,9
L02091,Current,2024-12-17,6093.75,23
L02092,Current,2024-12-27,8213.33,16
L02093,Late (60-89 days),2024-10-11,2239.5,8
L02094,Current,2024-12-04,4087.5,39
L02095,Current,2024-12-10,6750.0,6
L02096,Current,2024-12-06,10830.0,42
L02097,Current,2024-12-11,2281.25,43
L02098,Current,2024-12-24,4500.0,27
L02099,Late (30-59 days),2024-07-07,14562.83,16
L02100,Current,2024-11-27,27150.0,15
L02101,Current,2024-12-23,11760.0,12
L02102,Current,2024-12-11,14000.0,20
L02103,Current,2024-12-18,15750.0,20
L02104,Late (30-59 days),2024-11-20,14836.65,6
L02105,Fully Paid,2024-10-18,0.0,36
L02106,Fully Paid,2024-09-07,0.0,24
L02107,Current,2024-12-27,7975.0,26
L02108,Current,2024-12-24,10844.44,4
L02109,Fully Paid,2024-09-22,0.0,36
L02110,Current,2024-12-22,4156.67,17
L02111,Current,2024-12-05,5166.67,16
L02112,Default,2024-10-19,13928.28,4
L02113,Charged Off,2024-08-29,2321.38,8
L02114,Current,2024-11-26,4620.0,39
L02115,Late (60-89 days),2024-10-20,8368.55,7
L02116,Default,2024-08-11,3590.15,0
L02117,Current,2024-12-16,22583.33,8
L02118,Default,2024-07-06,2083.6,11
L02119,Fully Paid,2024-11-21,0.0,36
L02120,Current,2024-12-23,8187.5,18
L02121,Default,2024-11-06,7426.81,5
L02122,Fully Paid,2024-08-27,0.0,36
L02123,Current,2024-12-21,3465.0,39
L02124,Current,2024-12-30,9966.67,13
L02125,Fully Paid,2024-07-30,0.0,36
L02126,Default,2024-11-11,10453.21,11
L02127,Fully Paid,2024-11-30,0.0,36
L02128,Fully Paid,2024-11-30,0.0,24
L02129,Current,2024-12-20,5972.22,26
L02130,Current,2024-12-26,1455.56,32
L02131,Current,2024-12-13,11200.0,24
L02132,Late (30-59 days),2024-08-17,6474.56,12
L02133,Default,2024-08-02,7493.53,4
L02134,Fully Paid,2024-10-30,0.0,36
L02135,Default,2024-10-10,4544.12,6
L02136,Current,2024-12-22,1455.56,34
L02137,Late (60-89 days),2024-09-23,3133.45,3
L02138,Current,2024-11-28,17891.67,10
L02139,Current,2024-12-03,15595.83,29
L02140,Fully Paid,2024-08-18,0.0,24
L02141,Late (90+ days),2024-10-01,14493.78,4
L02142,Current,2024-12-20,6930.0,27
L02143,Current,2024-12-29,8250.0,6
L02144,Current,2024-12-20,8666.67,12
L02145,Current,2024-11-30,4243.33,41
L02146,Current,2024-12-26,7500.0,14
L02147,Current,2024-12-12,33458.33,4
L02148,Fully Paid,2024-09-03,0.0,36
L02149,Late (90+ days),2024-08-16,7712.54,6
L02150,Current,2024-12-31,3344.44,8
L02151,Current,2024-11-26,3712.5,37
L02152,Charged Off,2024-10-02,3739.33,16
L02153,Late (90+ days),2024-10-13,5691.87,2
L02154,Current,2024-12-24,31533.33,5
L02155,Current,2024-11-28,11531.25,7
L02156,Current,2024-12-25,2597.22,25
L02157,Current,2024-12-08,7005.56,10
L02158,Fully Paid,2024-07-16,0.0,36
L02159,Fully Paid,2024-07-25,0.0,36
L02160,Current,2024-12-17,4200.0,42
L02161,Current,2024-12-02,1306.67,44
L02162,Current,2024-12-18,35555.56,4
L02163,Current,2024-12-14,6900.0,9
L02164,Current,2024-12-28,17950.0,30
L02165,Current,2024-12-19,5133.33,4
L02166,Default,2024-11-03,1545.72,5
L02167,Current,2024-12-22,6975.0,9
L02168,Current,2024-12-01,10719.44,19
L02169,Default,2024-07-27,3331.53,1
L02170,Current,2024-12-20,11822.22,4
L02171,Current,2024-12-21,9400.0,45
L02172,Current,2024-12-29,7291.67,14
L02173,Current,2024-12-28,12650.0,5
L02174,Default,2024-08-30,11369.69,3
L02175,Current,2024-12-13,3000.0,28
L02176,Current,2024-12-18,11083.33,4
L02177,Current,2024-12-04,17500.0,27
L02178,Late (90+ days),2024-09-28,8655.05,9
L02179,Current,2024-12-10,4143.75,31
L02180,Current,2024-12-02,10622.22,20
L02181,Fully Paid,2024-11-20,0.0,24
L02182,Current,2024-12-25,20583.33,17
L02183,Current,2024-12-28,3114.58,43
L02184,Fully Paid,2024-07-17,0.0,36
L02185,Fully Paid,2024-10-17,0.0,36
L02186,Current,2024-12-21,11750.0,18
L02187,Current,2024-12-30,12277.78,19
L02188,Default,2024-07-30,9663.93,8
L02189,Default,2024-07-23,3487.1,6
L02190,Current,2024-12-24,383.33,34
L02191,Current,2024-12-27,14039.58,25
L02192,Late (90+ days),2024-10-02,8173.54,3
L02193,Fully Paid,2024-08-10,0.0,36
L02194,Current,2024-12-11,18333.33,26
L02195,Current,2024-12-05,2666.67,26
L02196,Current,2024-12-19,15950.0,24
L02197,Current,2024-12-11,2012.5,21
L02198,Current,2024-12-17,6150.0,39
L02199,Current,2024-12-24,6354.17,23
L02200,Current,2024-12-11,21855.0,13
L02201,Current,2024-12-17,9833.33,10
L02202,Current,2024-12-25,4050.0,40
L02203,Late (30-59 days),2024-10-02,8352.08,21
L02204,Current,2024-12-05,1333.33,31
L02205,Current,2024-12-19,4944.44,16
L02206,Current,2024-12-07,12530.0,39
L02207,Current,2024-12-17,11366.67,29
L02208,Current,2024-12-27,13511.11,17
L02209,Current,2024-12-01,2236.11,31
L02210,Current,2024-11-30,9716.67,38
L02211,Fully Paid,2024-11-18,0.0,36
L02212,Fully Paid,2024-08-12,0.0,36
L02213,Late (30-59 days),2024-10-25,4030.07,20
L02214,Current,2024-12-18,3333.33,22
L02215,Current,2024-12-02,10500.0,6
L02216,Current,2024-12-20,6901.67,19
L02217,Default,2024-08-24,2300.88,11
L02218,Current,2024-12-08,12190.0,37
L02219,Default,2024-10-28,3052.4,10
L02220,Default,2024-08-06,2534.82,5
L02221,Default,2024-10-13,6053.27,4
L02222,Current,2024-12-09,202.78,35
L02223,Current,2024-12-14,8685.42,37
L02224,Default,2024-10-11,11746.61,6
L02225,Current,2024-12-10,6836.11,13
L02226,Current,2024-12-23,19277.78,16
L02227,Default,2024-11-23,10358.4,4
L02228,Current,2024-12-28,8968.75,27
L02229,Current,2024-12-14,15370.83,14
L02230,Current,2024-12-23,837.5,46
L02231,Late (60-89 days),2024-11-03,5787.81,29
L02232,Current,2024-12-02,6918.75,21
L02233,Default,2024-08-06,8573.1,1
L02234,Default,2024-08-16,3094.75,7
L02235,Current,2024-12-21,13316.67,31
L02236,Fully Paid,2024-09-05,0.0,24
L02237,Current,2024-12-17,21666.67,8
L02238,Current,2024-12-13,4200.0,24
L02239,Current,2024-12-21,991.67,44
L02240,Current,2024-12-21,8986.67,44
L02241,Current,2024-11-26,4591.67,29
L02242,Current,2024-12-17,12875.0,14
L02243,Current,2024-12-26,21952.08,7
L02244,Current,2024-12-05,36666.67,3
L02245,Current,2024-11-28,4888.89,16
L02246,Current,2024-11-30,1244.44,28
L02247,Current,2024-12-18,5781.25,11
L02248,Fully Paid,2024-08-02,0.0,36
L02249,Charged Off,2024-08-05,1035.4,28
L02250,Current,2024-12-14,7900.0,18
L02251,Fully Paid,2024-11-28,0.0,36
L02252,Current,2024-12-04,2000.0,30
L02253,Current,2024-12-16,5416.67,23
L02254,Current,2024-12-16,8458.33,20
L02255,Late (60-89 days),2024-09-09,7332.43,19
L02256,Fully Paid,2024-08-12,0.0,24
L02257,Late (60-89 days),2024-07-06,3274.85,15
L02258,Late (60-89 days),2024-10-06,7536.6,38
L02259,Current,2024-12-22,24480.0,9
L02260,Current,2024-12-31,17083.33,10
L02261,Current,2024-12-05,5483.33,34
L02262,Current,2024-12-29,6030.56,23
L02263,Current,2024-12-29,12638.89,10
L02264,Late (90+ days),2024-08-03,4565.81,16
L02265,Current,2024-11-29,1218.75,43
L02266,Current,2024-12-29,16666.67,21
L02267,Late (30-59 days),2024-08-15,11561.65,10
L02268,Current,2024-11-28,6544.44,17
L02269,Current,2024-12-06,8088.89,10
L02270,Current,2024-12-01,4491.67,29
L02271,Default,2024-11-06,7972.95,2
L02272,Current,2024-12-03,9666.67,6
L02273,Current,2024-11-30,1762.5,39
L02274,Fully Paid,2024-10-01,0.0,24
L02275,Fully Paid,2024-11-10,0.0,36
L02276,Current,2024-11-26,1762.5,21
L02277,Current,2024-12-31,5872.22,22
L02278,Late (30-59 days),2024-08-19,1873.29,19
L02279,Default,2024-10-07,1679.71,4
L02280,Current,2024-12-23,9641.67,23
L02281,Current,2024-12-09,7113.33,38
L02282,Current,2024-12-13,455.56,34
L02283,Current,2024-12-16,6020.83,7
L02284,Current,2024-12-26,17645.83,13
L02285,Late (60-89 days),2024-11-27,5295.68,16
L02286,Current,2024-12-01,17844.44,14
L02287,Current,2024-12-12,2500.0,45
L02288,Current,2024-12-21,1325.0,44
L02289,Charged Off,2024-08-06,14309.59,21
L02290,Fully Paid,2024-07-08,0.0,36
L02291,Current,2024-12-30,4002.78,25
L02292,Default,2024-08-07,3257.4,6
L02293,Default,2024-08-05,7731.87,4
L02294,Current,2024-12-23,12350.0,17
L02295,Fully Paid,2024-08-20,0.0,36
L02296,Current,2024-12-20,35333.33,7
L02297,Current,2024-12-08,4229.17,13
L02298,Current,2024-12-02,3812.5,38
L02299,Current,2024-12-31,19166.67,25
L02300,Current,2024-12-27,11462.5,6
L02301,Current,2024-12-07,5729.17,26
L02302,Fully Paid,2024-09-07,0.0,24
L02303,Current,2024-11-28,7041.67,21
L02304,Current,2024-12-29,17166.67,6
L02305,Fully Paid,2024-09-17,0.0,24
L02306,Current,2024-12-04,11355.56,8
L02307,Current,2024-12-14,9439.58,25
L02308,Current,2024-11-27,25300.0,13
L02309,Default,2024-07-07,7534.74,2
L02310,Default,2024-10-09,7077.12,2
L02311,Default,2024-11-11,3616.55,1
L02312,Current,2024-12-10,22333.33,10
L02313,Current,2024-12-28,5993.75,27
L02314,Current,2024-11-29,29333.33,16
L02315,Current,2024-12-08,1016.67,46
L02316,Current,2024-12-28,10885.42,23
L02317,Current,2024-12-24,13766.67,25
L02318,Current,2024-12-07,5500.0,40
L02319,Current,2024-12-08,3443.75,19
L02320,Current,2024-12-02,25744.44,8
L02321,Current,2024-12-29,4725.0,27
L02322,Default,2024-08-30,4476.51,1
L02323,Current,2024-12-08,545.83,46
L02324,Current,2024-12-20,11130.0,7
L02325,Late (30-59 days),2024-07-11,4268.51,14
L02326,Default,2024-11-14,3715.98,6
L02327,Default,2024-07-11,2900.9,1
L02328,Current,2024-12-18,16405.0,9
L02329,Current,2024-12-23,19550.0,9
L02330,Current,2024-12-10,2755.56,32
L02331,Current,2024-12-16,758.33,44
L02332,Default,2024-07-16,9774.32,1
L02333,Late (90+ days),2024-11-02,7192.56,12
L02334,Charged Off,2024-08-01,3819.02,15
L02335,Default,2024-07-06,8317.81,4
L02336,Default,2024-10-09,6088.63,1
L02337,Current,2024-12-17,16500.0,6
L02338,Current,2024-12-11,5716.67,22
L02339,Default,2024-09-02,1774.43,9
L02340,Current,2024-12-14,3430.56,31
L02341,Current,2024-11-29,3000.0,45
L02342,Default,2024-08-15,6376.12,3
L02343,Fully Paid,2024-09-22,0.0,36
L02344,Late (30-59 days),2024-11-18,5639.69,33
L02345,Fully Paid,2024-11-15,0.0,36
L02346,Current,2024-12-08,14350.0,18
L02347,Current,2024-12-09,14116.67,26
L02348,Default,2024-08-08,3967.37,8
L02349,Current,2024-11-30,5596.67,37
L02350,Current,2024-11-29,23333.33,20
L02351,Current,2024-11-28,4983.33,34
L02352,Current,2024-12-24,3266.67,20
L02353,Late (90+ days),2024-08-03,3246.93,10
L02354,Default,2024-07-18,7718.15,2
L02355,Current,2024-11-27,3500.0,16
L02356,Fully Paid,2024-09-18,0.0,36
L02357,Current,2024-12-03,7956.67,38
L02358,Current,2024-12-08,5111.11,13
L02359,Default,2024-11-15,5291.21,7
L02360,Current,2024-12-19,21333.33,10
L02361,Fully Paid,2024-08-06,0.0,24
L02362,Current,2024-12-26,17416.67,3
L02363,Current,2024-12-26,11481.25,15
L02364,Current,2024-12-06,20100.0,12
L02365,Current,2024-12-20,3033.33,22
L02366,Current,2024-12-13,3895.83,26
L02367,Default,2024-11-12,9221.22,15
L02368,Current,2024-12-25,5683.33,17
L02369,Current,2024-12-21,18975.0,12
L02370,Late (60-89 days),2024-09-22,3450.45,20
L02371,Late (90+ days),2024-11-03,12685.3,5
L02372,Current,2024-12-22,7000.0,24
L02373,Default,2024-07-27,5888.26,1
L02374,Fully Paid,2024-10-24,0.0,24
L02375,Current,2024-12-18,14000.0,6
L02376,Default,2024-07-21,5236.46,5
L02377,Default,2024-11-26,4782.79,16
L02378,Late (90+ days),2024-09-17,5778.95,25
L02379,Current,2024-12-05,10014.58,29
L02380,Late (30-59 days),2024-07-16,9109.8,7
L02381,Current,2024-12-23,10000.0,27
L02382,Current,2024-12-01,3666.67,32
L02383,Current,2024-12-09,22000.0,27
L02384,Late (90+ days),2024-08-16,3182.3,15
L02385,Current,2024-12-03,1916.67,33
L02386,Current,2024-12-30,9566.67,15
L02387,Current,2024-12-13,4972.22,26
L02388,Current,2024-12-19,14525.0,15
L02389,Default,2024-11-15,6755.89,6
L02390,Current,2024-12-30,12205.56,10
L02391,Current,2024-12-17,7520.83,29
L02392,Current,2024-11-28,5200.0,28
L02393,Fully Paid,2024-09-07,0.0,36
L02394,Late (60-89 days),2024-08-18,13950.2,7
L02395,Current,2024-12-10,32666.67,11
L02396,Current,2024-12-11,7077.78,22
L02397,Current,2024-11-30,7875.0,21
L02398,Current,2024-11-28,5633.33,24
L02399,Fully Paid,2024-07-14,0.0,24
L02400,Fully Paid,2024-08-10,0.0,24
L02401,Fully Paid,2024-08-06,0.0,36
L02402,Default,2024-09-15,5322.31,15
L02403,Current,2024-12-23,5970.0,42
L02404,Current,2024-12-12,7033.33,24
L02405,Late (30-59 days),2024-10-19,12139.69,13
L02406,Default,2024-09-26,6512.94,1
L02407,Current,2024-12-17,2150.0,30
L02408,Default,2024-07-31,10068.17,4
L02409,Current,2024-12-08,4635.0,33
L02410,Current,2024-12-13,7350.0,34
L02411,Current,2024-12-28,10791.67,11
L02412,Current,2024-12-22,6613.33,29
L02413,Late (30-59 days),2024-09-02,7239.05,7
L02414,Late (60-89 days),2024-09-20,4816.95,22
L02415,Fully Paid,2024-08-07,0.0,24
L02416,Current,2024-12-21,6350.0,40
L02417,Default,2024-10-21,3256.62,2
L02418,Current,2024-11-27,28666.67,8
L02419,Current,2024-12-13,375.0,31
L02420,Current,2024-12-20,17883.33,31
L02421,Late (90+ days),2024-10-18,6706.71,36
L02422,Current,2024-12-22,23625.0,12
L02423,Fully Paid,2024-10-21,0.0,24
L02424,Late (90+ days),2024-10-02,16836.89,3
L02425,Current,2024-12-24,7033.33,32
L02426,Late (30-59 days),2024-11-21,9354.75,36
L02427,Current,2024-12-11,7695.0,41
L02428,Current,2024-12-23,6533.33,20
L02429,Default,2024-08-11,2006.54,6
